Vertex	Core
Vertex	Core
388786	3
388787	3
388784	7
388785	8
374152	2
374153	1
374150	3
374138	5
374139	1
374136	1
374137	5
374135	7
349179	3
349176	9
374132	3
349177	6
349174	1
388782	2
349172	2
388780	3
349173	4
388781	3
349170	5
388779	3
388777	3
388778	3
388775	3
388776	2
388773	1
388774	3
374140	2
374169	3
349169	6
349167	2
374167	1
374168	1
349168	1
349165	1
349166	1
349161	6
349162	6
374174	1
374175	3
374170	4
374171	2
374158	1
349159	2
374159	5
374156	12
374157	12
374154	2
374155	2
349153	1
349150	6
349151	2
388797	1
388798	1
388795	3
388796	3
374163	6
374161	6
374162	6
374160	6
217303	3
349149	7
217304	1
217301	4
349147	2
217302	12
349148	2
374189	4
349146	2
374187	2
349143	2
349144	3
349142	1
256900	3
256901	3
374196	12
256908	4
374197	12
256909	4
256906	4
374195	13
256907	4
374192	5
256905	4
256902	1
374190	5
374191	5
256903	1
349138	4
217314	24
217315	10
217312	75
349136	2
349137	6
217313	5
217310	30
374178	5
349134	5
374179	2
349132	5
374176	3
349133	14
374177	1
349130	1
349131	5
256911	4
256912	2
256910	4
374185	3
256919	2
374183	3
256917	3
217309	2
374184	3
256918	3
256915	11
217307	2
374181	1
217308	3
256916	1
349129	3
256913	9
217305	1
256914	5
217306	3
374180	3
217325	4
349127	1
349128	2
217326	8
217323	4
349125	5
349126	3
217324	1
349123	4
217321	22
349124	4
217322	1
349121	3
217320	11
349122	4
349120	2
217318	2
217319	1
349118	3
217316	10
349119	1
217336	2
349116	2
217337	11
349117	3
217334	2
349115	3
217335	13
217332	1
349112	1
217333	4
217330	2
374198	3
217331	4
349111	2
374199	1
217329	5
349107	5
217328	5
349105	2
242303	12
217347	4
242304	5
349106	2
217348	4
242301	8
349103	8
242302	5
349104	6
217346	1
217343	3
349101	3
242300	4
349102	1
217341	4
349100	2
217342	4
281908	7
281909	8
217340	4
242307	4
281904	2
281905	3
281902	2
242305	2
242306	2
281903	1
281900	3
256944	6
256945	3
256942	4
256943	33
256940	4
256941	1
256948	3
256949	2
217338	6
217339	4
217358	4
242314	2
242315	4
217359	2
242312	4
217356	4
242313	1
217357	4
217354	13
242310	4
242311	4
217352	10
217350	5
242318	2
242319	2
242316	2
242317	3
256955	1
256956	4
256953	5
256954	2
256952	4
256950	5
256959	4
256957	5
217349	5
256958	5
217369	4
217367	2
217366	6
217363	2
217364	2
217362	8
256922	1
256923	1
256920	3
256921	3
256929	17
256926	3
256927	3
256924	3
256925	3
217376	9
217377	8
217374	3
217375	17
217372	6
217373	13
256933	3
256934	5
256931	3
256932	3
256930	8
256939	1
256937	2
256938	4
256935	8
256936	4
242347	2
242348	2
242345	5
217389	13
217387	5
242343	1
242344	2
217388	2
217385	19
242341	2
217386	6
217383	36
256991	7
217384	6
256992	5
217381	38
217382	33
281948	4
217380	9
281949	1
281946	5
242349	11
281947	4
256988	12
256986	3
281943	1
256987	5
281940	6
281941	4
256982	6
256983	5
242358	11
242359	3
242356	3
242357	3
242354	3
242353	2
217394	4
217395	2
281939	18
217392	4
217393	4
217390	1
281937	4
281938	4
217391	1
281935	9
281936	1
281933	8
256999	6
281931	10
256997	4
256998	8
281932	1
256995	7
281930	3
256996	7
256993	4
256994	7
242361	4
242362	4
242360	3
242325	2
242326	4
242323	2
242324	3
242321	2
242322	2
242320	5
256970	10
281928	3
281929	4
242327	1
242328	3
256966	15
281922	2
256967	2
281920	7
256964	1
281921	3
256965	5
256962	1
256963	2
256960	5
256961	4
256968	3
256969	10
242336	5
242337	2
242334	2
242335	2
242332	3
242333	3
242330	5
256980	7
281919	3
256981	10
281918	3
281915	2
281916	4
281913	1
242338	2
242339	2
281914	2
256977	6
256978	4
281912	7
256975	2
256976	18
281910	2
256973	10
256974	9
256971	10
256972	10
242340	1
256979	2
242389	5
242387	2
242388	2
242386	2
281989	6
281987	5
281984	5
281985	2
281983	9
281980	1
281981	1
242392	5
242390	3
242391	5
242398	5
242396	4
242397	4
281977	1
281978	2
281975	4
281976	8
281974	4
281971	3
281970	2
242369	7
242367	15
242368	7
242365	3
242366	2
242363	6
281968	1
281969	1
281966	3
281963	1
281960	8
281961	3
242372	9
242373	4
242370	26
242371	4
242378	2
242379	3
242377	5
242374	11
281959	11
281955	3
281953	9
281954	3
281951	4
281952	2
281950	8
242383	5
242384	5
242381	23
242382	5
242380	3
110622	24
110620	2
110621	2
110628	37
110629	5
110624	3
110625	9
110612	15
110619	4
110617	4
110618	6
110615	7
110616	14
110613	2
110600	1
110601	2
110608	25
110607	2
110604	4
281999	3
281998	10
281993	3
281991	1
281992	1
281990	7
110665	2
110662	19
110663	1
110660	8
110668	14
388702	3
388703	1
388700	3
388701	6
388706	3
388707	3
388705	1
110656	6
110653	2
110651	1
110652	1
110650	2
110659	64
110657	2
110658	3
110645	12
110642	5
110640	4
110649	2
110646	4
110647	7
388724	5
388725	3
388722	5
388723	3
388720	3
388721	5
388728	2
388729	9
388726	2
110633	2
110634	20
110631	4
110632	14
110630	1
110639	2
110638	30
110635	1
388713	3
388714	4
388712	3
388719	3
388717	3
388718	1
388716	2
374105	11
374106	11
374103	4
374102	4
388750	5
374109	3
374107	11
374108	11
388746	4
388747	2
388744	6
388745	4
388742	4
388743	4
388740	3
388741	2
388748	3
388749	4
110699	5
110697	7
110698	1
110695	2
110696	1
110693	2
110694	14
388735	4
388736	1
388733	12
388734	5
388731	4
388732	8
388730	7
388739	2
388738	2
110688	18
374127	7
374128	4
110689	2
374125	5
374126	3
110687	2
110684	3
374123	1
110685	6
374124	1
110682	12
374121	1
110683	2
374122	2
388771	1
388772	2
388770	5
374129	4
388768	2
388769	1
388766	4
388767	4
388764	3
388765	2
388763	3
374130	4
374131	4
110677	3
374116	10
374117	10
374114	10
110675	1
110676	4
374115	10
110673	2
374112	6
110674	7
374113	6
110671	3
374110	1
110672	7
374111	6
388760	3
349196	3
388761	1
349197	6
349194	8
349192	2
349193	4
349190	16
110679	9
374118	10
374119	10
349191	3
388757	3
388758	3
388755	4
388756	4
388753	4
388754	2
388751	2
388752	1
110680	17
110681	37
374120	10
388759	3
413958	4
110149	3
413959	4
110147	7
110148	2
413957	1
110145	16
413954	5
110146	4
110144	1
413953	3
124793	12
388430	3
124794	34
388431	3
124791	3
124792	2
124790	1
388428	3
124788	2
124789	5
388426	5
124786	6
388423	1
388424	4
124787	2
388421	3
413961	9
110152	3
413962	9
110150	23
110151	3
388429	3
413969	4
110138	3
110139	3
110136	13
413967	1
413968	2
413966	3
110132	1
413963	9
413964	5
388420	1
124780	1
124781	2
388416	5
388417	1
388414	2
124777	6
388415	5
388412	2
388413	5
124776	2
124773	1
388410	2
388411	5
110141	7
413972	2
413973	2
110142	4
110140	2
388419	6
110127	1
110128	3
110125	3
413978	2
110126	11
413979	3
110123	4
110124	2
413977	8
413974	2
413975	3
124771	6
388452	4
124772	2
124770	2
110129	3
388449	2
124769	1
124766	2
388447	5
388445	3
124765	9
388446	7
124762	17
124763	4
413983	3
413984	4
413981	3
413982	3
413980	3
110116	7
110117	3
110114	31
413989	4
110115	3
110112	2
413987	3
413988	6
110110	7
413985	4
110111	2
413986	3
124760	22
388442	2
388440	8
110118	2
110119	43
124757	5
388438	2
124758	9
388439	8
388436	2
124755	1
124756	3
388434	1
124753	3
124754	3
124751	1
413994	4
413995	4
413990	6
413991	3
124759	1
413914	1
413915	6
413913	4
110189	2
413910	3
413911	1
110188	12
388474	3
388475	3
388472	2
388473	6
388470	2
413918	3
413919	1
388471	2
413916	3
413917	3
388469	3
388467	6
388468	3
388466	4
110197	16
110195	2
110192	4
110193	3
110190	30
110191	2
413925	2
413926	3
413923	2
413924	2
413921	3
110178	8
413922	4
110179	12
110176	3
110177	3
413920	1
388462	1
388460	2
388458	2
388456	3
388457	1
388454	2
110185	11
110186	23
110183	9
110184	2
110181	3
110182	2
110180	3
413936	4
413937	2
413934	4
413932	3
413933	4
110165	2
110166	2
413931	1
388496	4
388497	1
388495	2
388492	4
413938	2
388490	3
388491	4
413939	3
388489	2
388487	3
388488	3
110174	1
413940	5
110172	5
110173	1
110170	2
110171	2
413947	3
413948	2
110158	7
413945	2
110159	7
413946	4
413943	5
110156	13
110157	2
413944	2
110154	10
413941	5
413942	5
110155	2
388486	1
388481	7
388482	9
413949	2
388480	5
124799	1
124797	8
124798	3
388479	4
124795	2
388476	3
124796	1
388477	1
110163	7
413950	2
110164	6
110162	32
110160	3
388498	5
388499	4
217006	2
217007	9
217004	3
217005	3
217002	3
217003	3
217000	1
217001	3
413903	6
413904	3
217015	4
413902	2
217016	15
413900	3
110199	3
217010	1
413908	3
413906	1
217008	1
217009	22
217028	14
217029	14
217026	4
217027	3
217024	1
217025	3
217022	5
217023	5
217021	5
256625	8
256626	2
256623	5
256624	4
256621	5
256622	2
256620	2
256629	4
256627	4
256628	4
217039	2
217037	2
217038	3
217035	1
217036	7
217034	4
217031	1
217032	3
256640	20
217030	2
256636	3
256637	4
256634	3
256635	2
256632	6
256633	6
256630	2
256631	1
256638	2
256639	20
217048	5
217049	3
217046	6
217047	4
217044	7
217045	12
217042	6
217043	21
217040	2
217041	6
256603	1
256604	8
256601	18
256602	5
256600	8
256609	4
256607	4
256608	7
256605	6
256606	9
217057	7
217058	3
217055	4
217056	2
217053	4
217054	9
217051	13
217052	9
217050	1
256614	2
256615	2
256612	4
256613	4
256610	4
256611	6
256618	2
256619	5
256616	3
256617	1
242028	15
242029	2
242026	3
242027	1
217068	6
242024	2
242025	10
217069	6
217066	4
242022	7
242023	4
256672	10
256673	9
256670	8
217062	3
256671	2
281629	3
217061	1
281627	3
281628	3
281625	11
281626	4
256667	3
281623	4
281624	33
281621	2
256665	3
256666	3
281622	1
256663	1
256664	52
281620	2
242031	3
242032	5
242030	2
242037	3
217079	3
242035	1
242036	9
242033	2
242034	2
256683	10
217076	2
256684	1
217073	1
256681	1
256682	10
217074	7
217071	4
256680	3
281617	1
217070	4
281615	2
256678	6
256679	1
281610	2
256676	2
256677	8
281611	1
256674	3
242043	3
242006	4
242004	10
242005	4
242002	10
242003	7
217088	19
217089	11
242001	21
217086	14
256650	36
256651	9
217087	14
281609	5
217084	2
217085	2
217082	2
217083	2
242008	6
217080	7
242009	6
217081	2
281606	1
281603	2
256647	6
256648	38
256645	5
281602	3
256646	6
256643	5
256644	5
256641	13
256642	2
242010	3
256649	40
242013	2
242014	1
256661	1
256662	4
217095	2
217096	14
256660	5
217093	2
217094	2
242019	19
217091	9
256658	5
217090	11
256659	5
256656	7
256654	6
256655	5
256652	8
256653	15
242020	6
242068	9
242069	4
242066	5
281667	5
281668	5
281665	6
281666	8
281661	2
242075	3
281662	3
242073	3
242074	5
281660	3
242079	7
242077	1
242078	8
281658	1
281659	3
281657	15
281654	2
281652	4
281653	8
281650	8
281651	4
242082	7
242083	6
242081	18
242046	1
242047	7
242044	2
242045	4
256694	4
256695	2
256692	2
256693	2
256690	1
281647	3
281648	5
281645	8
256689	7
281646	2
281643	2
256687	2
256688	7
256685	10
281641	5
256686	10
281642	5
242053	7
281640	13
242054	2
242051	3
242052	4
242059	5
242057	13
242058	3
242055	16
242056	9
281638	1
281639	1
281636	3
281637	2
281634	2
281635	4
256698	5
281632	2
281633	10
281630	2
256696	5
256697	8
242064	1
242065	1
242062	5
242063	20
242060	7
242061	8
124703	2
124700	10
124708	16
124709	2
124706	7
124707	2
124704	4
124705	2
281696	7
281697	1
281694	15
281695	1
281693	1
281690	1
281691	7
281687	3
281688	1
281685	2
281686	3
242097	28
281683	7
281684	8
242095	4
242096	6
281682	7
242093	4
242094	4
242091	12
242092	3
242099	7
281678	12
281679	3
281677	10
281675	3
281673	4
281670	1
281671	4
110105	44
110106	3
413879	3
110104	3
413878	1
413876	4
124750	1
110109	5
110107	4
110108	2
124747	14
124742	1
124743	6
413884	1
413885	2
413880	3
413881	3
413888	2
413886	1
413887	2
124733	5
124730	3
413895	2
413893	2
413894	2
413891	1
413892	4
413890	1
413899	5
413897	2
388405	2
388406	2
124722	4
388403	5
124723	3
388404	3
388401	3
388402	2
388409	1
124728	3
124729	14
388407	2
388408	2
124727	2
124713	2
124714	1
124711	2
124712	3
124710	4
124719	3
110028	2
110029	8
110026	1
110027	3
110024	3
110025	2
388551	2
124673	23
388552	2
124670	5
388550	4
124669	2
388548	4
388549	2
124667	4
388547	3
124668	1
124665	1
388544	2
124666	1
388542	3
124664	11
388543	5
110031	6
110018	3
110015	2
110012	1
124661	2
388540	6
388541	6
124660	3
388537	1
124658	2
388538	6
124657	3
388536	1
124654	2
388533	3
124655	1
124652	11
388531	4
124653	5
388532	3
110020	30
110021	2
388539	6
110006	2
110007	4
110004	3
110005	4
110002	1
110003	2
110000	9
110001	3
124650	1
388573	3
124651	3
388574	2
388571	3
388572	1
388570	2
110008	3
110009	1
124647	3
124648	2
124645	1
388568	1
124646	1
388569	1
124643	1
124644	3
124641	5
388565	6
124642	2
110010	1
124649	5
124640	1
388560	2
388561	2
124636	1
124637	5
388557	5
124634	7
124635	2
124632	4
388555	1
388556	2
124633	2
388553	5
124630	13
388554	2
124631	4
124638	6
110068	15
110069	41
110066	3
110067	3
388595	5
388596	2
388593	3
388594	1
388591	3
388592	3
388590	3
388588	6
388589	1
388586	7
388587	4
110075	1
110076	11
110073	16
110074	4
110071	2
110072	3
110070	10
110059	1
110057	22
110058	5
110055	2
110056	4
388584	2
388585	4
388582	6
388583	5
388580	3
388581	3
388579	10
124698	10
388577	5
388578	5
124696	1
388575	3
388576	5
110064	6
110065	3
110062	1
110063	6
110060	3
110061	3
110048	1
110049	10
110046	2
110047	1
124694	3
124695	6
124692	1
124693	2
124690	4
124691	1
124689	1
124687	2
124685	1
124686	3
110053	8
110054	1
110051	4
110052	15
110050	1
110039	4
110038	16
110035	1
110036	14
110033	2
124683	21
124684	1
124681	4
124682	6
124680	14
124678	2
124676	8
388599	2
388597	3
124675	1
388598	3
110042	1
110043	8
217105	11
217106	2
217104	2
217101	4
217102	4
217100	4
256702	4
256703	4
256700	6
256701	8
256708	7
256709	2
256706	4
256707	2
256704	4
256705	4
217116	2
217117	3
217114	4
217115	4
217112	7
217113	4
217110	6
217111	6
256713	4
256714	3
256711	4
256712	6
256710	3
256719	4
256717	6
256718	4
256715	5
217107	8
217108	11
256716	1
217127	6
217128	15
217123	6
217121	3
217122	1
110097	1
110098	1
110095	3
110096	45
110094	24
110091	5
217118	3
217119	3
217138	1
217139	2
217136	3
217137	1
110079	10
217134	3
217135	5
110077	1
217132	2
217133	6
110078	11
217130	1
110086	2
110084	2
110082	7
217129	1
110080	8
110081	1
217149	1
242105	4
217147	1
217148	3
242104	4
242101	3
242102	3
217146	3
217144	2
242100	10
217141	2
217142	18
281708	3
281709	7
217140	2
281706	2
242109	4
281705	8
242108	2
281702	1
256746	3
256747	6
256744	10
281700	2
256745	10
281701	3
256742	10
256743	5
256740	20
256741	9
256749	2
242116	4
242117	2
217158	11
217159	2
242115	2
242112	11
217156	4
217157	9
217154	11
242111	12
217155	7
217152	6
256760	4
217153	5
256761	3
217150	2
217151	2
242118	2
242119	6
256757	5
256758	5
256755	2
256756	10
256753	14
256754	2
242120	4
256759	4
217167	7
217168	1
217165	12
217166	9
217163	2
217164	3
217161	2
217162	2
217160	1
256724	5
256725	4
256722	6
256723	4
256720	3
256721	9
256728	3
256729	2
256726	4
256727	15
217179	3
217172	12
217173	4
217171	5
256735	6
256736	9
256733	7
256734	11
256731	3
256732	1
256730	2
256739	9
256737	9
256738	9
242149	1
242147	1
242148	6
217189	5
242143	1
217185	3
256793	5
217186	2
256794	3
217183	18
256791	5
256792	6
217184	2
217181	3
217182	4
256790	5
281748	1
281749	3
217180	1
281746	5
281747	2
256788	4
281745	6
256789	2
256786	4
281742	12
281743	3
256787	3
281740	3
256785	1
281741	10
242152	10
242153	7
242150	2
242151	4
242158	1
242157	8
217198	9
242154	7
217199	5
242155	7
217196	3
217197	5
217194	1
217195	1
281739	2
217190	2
281737	1
281738	2
281735	2
281736	2
281734	4
281731	7
281732	1
256795	3
242163	3
242161	5
242162	3
242160	2
242127	4
242128	7
242126	4
242121	3
242122	2
256771	4
256772	10
281728	2
281727	2
281724	5
256768	1
256769	1
281725	2
256766	4
256767	7
281720	2
256765	1
256762	14
256763	3
242130	1
242138	5
242139	3
242136	5
242137	2
242134	4
242135	2
256782	3
256783	4
281719	5
256780	11
256781	12
281717	1
281718	10
281716	2
256779	23
281714	2
281711	10
256778	3
256775	9
281710	5
256776	1
256773	11
256774	11
242141	3
242142	3
242140	4
242189	3
242188	3
281788	3
281789	5
281786	4
281787	2
281784	1
281785	2
242196	6
281782	1
242197	13
281783	3
281780	3
281781	2
242195	3
242192	4
242193	1
242191	11
242199	1
281779	2
281777	1
281775	13
281776	1
281773	8
281774	5
281771	3
281770	3
242169	3
242167	2
242168	3
242165	3
242166	3
281768	7
281769	7
281766	1
281765	2
281763	3
281760	2
242174	3
242175	1
242172	7
242173	3
242170	1
242171	7
242179	2
281759	6
281757	9
281758	6
281755	4
281756	2
281751	1
242185	3
242186	11
281750	3
242183	3
242184	15
242181	3
242182	4
242180	9
281799	4
281798	4
281795	1
281793	5
281794	2
281791	30
281792	7
281790	6
413998	4
413999	6
413996	3
413997	6
124625	8
388504	3
124626	5
388505	3
388502	1
124624	10
388503	2
124621	7
124622	1
388501	6
124620	3
124629	1
388508	2
388509	1
124627	9
388506	2
124628	19
388507	2
124614	9
124615	11
124612	2
124613	3
124618	5
124617	4
388530	3
124603	4
388526	1
124604	2
388527	4
124601	2
388524	5
124602	16
388525	3
388522	4
124600	2
388523	1
124609	6
124607	11
124608	2
388528	2
124605	3
124606	1
388529	10
388515	4
388516	4
388513	2
388511	3
388512	3
388510	3
413716	3
413717	3
110389	1
413714	3
413715	5
110387	6
413712	5
413713	5
413710	4
110385	4
110386	8
413718	3
413719	3
413720	3
110392	1
110390	3
413727	6
413728	6
110378	4
110379	13
413726	2
110376	2
413723	3
110377	7
110374	4
413721	3
110375	6
413722	3
110384	4
110382	31
110369	2
413738	6
413739	6
110367	18
413736	17
413737	17
110368	1
413734	17
110365	2
413735	17
110366	1
110364	65
413733	2
388210	7
388211	2
388207	5
388208	5
388205	1
388206	1
388201	1
388202	5
110372	14
413741	6
413742	5
413740	6
388209	5
413749	4
110356	1
413747	7
110357	2
413748	4
110354	2
413745	7
110355	11
413746	7
413743	3
110352	3
413744	5
110353	1
388200	1
124999	3
124998	17
124995	11
124996	23
124993	2
281399	5
124994	2
110361	3
413752	3
413753	2
281398	3
281395	2
281396	3
281393	3
281394	6
281391	2
281392	4
388232	2
388233	2
388230	1
388231	2
388229	1
388227	4
388228	2
388225	11
388226	8
388223	6
388224	6
388221	1
388220	3
388218	2
388219	2
388214	2
388215	2
388213	2
388255	3
388252	2
388250	2
388249	3
388245	2
388246	3
413705	3
413706	3
413703	10
413704	1
110398	1
413701	4
110399	2
110396	7
110397	26
413700	2
388243	6
388241	2
388242	2
413709	4
388240	2
388239	1
388236	3
388277	9
388272	5
388270	5
388271	5
388269	1
388268	4
388266	4
388263	2
388264	2
388262	2
388260	1
388258	1
388259	2
388256	3
388257	3
388290	1
388291	2
388299	2
388296	4
388297	1
388294	7
388295	5
388292	2
388293	7
388289	2
388280	4
388287	3
388288	3
388285	7
388286	2
388284	9
388281	4
388282	3
256421	9
256422	5
256442	4
256438	14
256439	14
256436	14
256437	14
256434	2
256435	14
256405	3
256406	10
256403	5
256404	5
256401	5
256402	7
256400	5
256407	3
256420	5
256416	3
256417	2
256414	3
256415	3
256418	137
256419	16
256474	16
256475	13
256472	7
256473	4
256470	3
256471	5
124900	4
281428	7
124901	3
281425	2
256469	9
281426	4
281423	4
256467	3
256468	4
256465	12
281421	2
256466	8
281422	4
124908	6
124909	1
281420	6
124906	2
124907	2
124905	13
124902	2
256485	2
256486	3
256483	10
256484	9
256481	5
256482	5
281418	6
256480	2
281417	13
281414	5
281412	2
256478	3
256479	3
281413	6
256476	14
281410	1
256477	3
281411	4
256452	1
256450	3
256451	3
281409	1
281407	1
256449	11
281405	1
281406	3
256447	3
281404	3
256448	5
256445	3
281401	1
256443	4
256444	4
281400	4
256463	11
256464	2
256461	7
256462	1
256458	1
256459	6
256457	3
110303	1
110301	6
110302	8
413679	1
413677	3
413678	2
110309	2
110308	6
110305	6
110306	1
124944	8
124945	7
124942	11
281469	1
124943	1
124940	16
281467	5
124941	14
281466	2
281464	1
413687	3
413684	3
281462	3
413682	3
281460	6
124949	1
413683	2
124946	2
413680	2
124947	1
413681	1
413688	2
413689	2
124934	15
413690	4
124931	2
281458	5
281459	5
124930	2
281454	3
281455	4
281452	1
281453	3
413698	3
124939	2
413695	2
413696	4
124938	18
124935	10
413691	4
124936	1
413699	3
256496	9
256497	5
256494	5
256495	1
256492	2
256493	5
256490	2
256491	5
124922	3
281449	5
124923	8
281447	4
124920	2
281448	8
124921	2
281445	1
281446	5
256487	11
281444	3
281441	2
124928	5
124929	3
281440	6
124926	3
124927	2
124924	3
124925	3
281438	1
124911	23
124912	38
281439	1
281436	4
281437	4
124910	42
281435	4
256498	7
281432	3
256499	11
281433	1
281430	1
124919	5
124917	5
124918	2
124915	24
124916	9
124913	4
124914	5
110347	1
413639	6
110348	10
110345	9
413637	3
110346	1
413638	3
110343	3
413636	3
110341	2
413633	3
110342	7
413634	2
124991	2
124992	1
124990	2
110349	4
124989	9
124986	11
124987	11
124984	5
124985	54
124982	6
124983	8
110350	1
413642	4
413643	3
413640	2
413641	4
110337	2
110334	7
413648	2
110335	1
110332	5
413644	3
110330	4
110331	14
413645	3
124981	1
110338	1
110339	2
124977	7
124978	10
124975	11
124976	2
124973	2
124974	1
124971	16
281498	7
281499	8
124972	3
413653	5
110340	3
413654	4
281494	3
413651	3
281495	2
413652	5
281493	1
413650	3
124979	2
110325	36
110326	7
413659	4
110324	1
413657	1
413658	3
413655	1
110320	3
110329	5
110327	15
124966	1
124967	4
124964	2
281487	1
124961	3
413664	4
413665	2
413662	4
281483	2
413663	4
413660	4
413661	4
281482	3
124968	4
124969	6
281480	2
110315	34
110312	1
110313	2
110310	1
110311	12
413666	2
413667	1
110316	1
110317	4
124955	8
124953	6
124954	2
124951	2
124952	18
281479	14
281476	3
124950	5
281477	3
281474	1
413675	3
413676	3
281472	1
413673	1
281473	2
413674	6
413671	3
281470	3
413672	2
124957	1
124958	2
413670	3
87030	2
413837	2
87031	1
413835	2
110266	10
413833	4
413834	5
110267	1
110264	3
413832	3
110265	12
388310	5
413839	2
388306	5
388307	4
388305	3
388302	3
388303	4
388300	2
388301	3
87038	11
110273	4
413840	2
110274	23
87036	1
110271	13
87037	3
110272	14
87034	2
87035	2
110270	1
388308	5
87032	1
388309	5
87033	23
110259	13
413848	4
87020	3
413846	4
413847	4
110258	3
413844	3
110256	19
413845	5
110253	2
413842	2
110254	1
413843	2
124899	1
124896	13
124897	3
124894	4
124895	1
87027	55
110262	1
413851	2
87028	20
110263	3
413852	2
110260	14
87025	17
87026	35
87024	2
87021	8
110248	2
87052	3
413859	3
110249	13
87053	8
110246	2
87050	2
87051	1
413858	3
110244	2
413855	3
110245	7
413856	2
110242	14
413853	7
110243	5
413854	3
388331	3
124893	16
388332	3
124890	1
124891	1
388330	4
388328	4
388329	4
388326	2
124888	4
388327	4
124885	17
388324	4
124886	3
388325	2
388322	3
124883	35
124884	5
388323	4
110251	11
110252	2
413863	3
413860	4
87058	7
87059	1
87056	21
87057	23
87041	7
110237	2
110238	2
413868	5
87040	2
413869	5
110233	3
413866	7
110234	5
413867	4
413864	2
110231	1
110232	1
413865	4
124881	7
124882	2
388321	2
124880	3
110239	53
124878	5
388317	2
124879	37
388318	2
388315	3
124877	7
388316	3
388313	25
124875	9
388314	1
388311	2
124872	5
124873	8
388312	2
87049	39
110240	3
413873	3
110241	1
413874	1
87047	58
413871	1
87048	1
413872	2
413870	1
388319	3
87044	6
87075	3
87072	2
87073	7
87071	5
388353	2
388351	3
388350	5
388348	5
388349	5
388346	5
388347	5
388344	7
388345	8
87078	13
87079	16
87076	33
87077	5
87063	32
413804	2
87064	33
413805	4
87061	2
413802	6
87062	11
413803	6
413800	6
110299	7
87060	3
413801	6
110297	18
110298	5
388342	1
388343	4
388340	3
388341	5
413808	3
413809	1
413806	5
413807	1
388339	2
388337	6
388338	2
388336	3
87067	4
87068	4
87065	14
87066	2
87096	4
413815	3
87097	4
413816	3
87094	16
87095	3
87092	3
110288	7
87093	4
110289	1
87090	5
110286	3
87091	3
413810	1
388375	3
388376	3
388373	3
388374	2
388371	2
413819	3
388372	3
413817	2
388370	2
388368	2
388369	3
388366	3
388367	4
110295	2
110296	42
110293	8
110294	2
110291	53
110292	8
87098	6
110290	1
87099	19
87085	8
413826	4
87086	8
413827	2
87083	4
110279	20
413824	4
87084	8
413825	4
110277	12
87081	12
87082	4
413823	1
110275	14
413820	4
110276	4
87080	2
388364	4
388365	8
388362	3
388363	3
388360	3
388361	3
413828	1
388359	1
388357	3
388358	3
388355	3
388356	3
110284	5
110285	3
110282	4
110283	2
87089	29
110280	3
110281	3
388390	3
388397	2
388398	3
388395	1
388396	3
388393	1
388394	3
388391	3
388392	5
388388	1
388389	1
388387	3
388384	1
388383	1
388380	3
388379	3
388377	7
256504	2
256505	4
256502	2
256503	3
256500	3
256501	3
256508	6
256509	2
256506	2
256507	5
256516	2
256511	2
256512	2
256510	4
256519	1
256517	3
256518	2
87018	1
87016	3
87017	1
87012	15
87013	8
87011	27
87009	4
87007	8
87008	8
87006	8
87003	12
87004	3
87000	2
256550	8
281508	1
281509	2
281507	2
256548	10
281504	6
256549	5
256546	5
281502	5
256547	24
281500	10
281501	8
256562	1
256560	2
256561	2
256559	2
256557	2
256558	7
256555	1
256556	4
256553	4
256554	2
256530	2
256526	15
256527	2
256522	2
256523	2
256528	2
256529	6
256535	3
256533	4
256534	2
256531	4
256532	4
256539	1
256595	1
256596	15
256593	8
256594	12
256591	8
256592	4
256590	4
281548	2
281549	1
281546	1
281547	9
256588	2
281544	2
256589	4
281545	1
256586	4
256587	1
281543	10
281540	2
281537	2
281538	18
281535	5
281536	2
256599	3
256597	6
281531	2
256598	8
281532	7
281530	3
256571	4
281528	3
281526	6
281527	8
256568	7
281524	2
256566	1
281522	1
256567	6
281523	2
281520	1
281521	1
256584	3
256585	7
256582	5
256583	6
256580	15
281519	2
256581	5
281518	2
281515	3
256579	8
281513	2
281514	5
281511	7
256577	6
281512	1
256578	6
256575	19
281510	4
256576	6
413798	3
413799	2
124823	1
124824	11
124821	4
124822	3
281588	7
281589	1
281586	1
281587	5
281584	4
281585	3
124829	7
281582	13
281583	13
124827	7
281580	2
281581	3
124826	1
124812	2
124813	2
124810	1
124811	2
281578	4
281576	4
281573	1
281574	1
281571	2
124819	6
281572	4
124816	6
281570	2
124817	1
124814	15
124802	2
281568	8
281569	2
281566	1
281564	14
281565	7
281562	5
281563	15
281560	3
124808	3
124806	15
124803	2
124804	2
281559	9
281557	3
281558	2
281555	3
281556	3
281553	3
281554	2
281551	1
281552	1
281550	1
110226	3
110227	2
110224	11
110225	1
413759	4
413756	3
110222	6
413757	3
110220	7
413754	2
110221	4
413755	4
124870	22
110228	3
110229	8
124867	2
124866	2
124863	8
124861	3
124862	7
413763	2
413764	2
110230	1
413761	3
413762	4
413760	3
124869	26
110215	48
110216	1
413769	3
110213	3
110214	3
110212	1
413768	5
413765	5
110210	4
413766	5
124860	6
110219	26
110217	2
110218	2
124856	1
124857	5
124854	4
124855	4
124853	4
124850	2
124851	5
413774	1
413775	2
413773	3
413770	3
413771	1
124858	6
110204	11
110205	4
110202	5
110203	5
110200	1
110201	2
413779	1
110206	1
124845	2
124846	2
124843	4
124844	4
124841	2
124842	1
124840	21
413785	1
413786	6
413783	1
